REG_ID	REG_ID_GROUP	STATION_NAME	SYNONYM_NAMES	ICES_STATION_NAME	LAT_DM	LONG_DM	LATITUDE_WGS84_SWEREF99_DD	LONGITUDE_WGS84_SWEREF99_DD	LATITUDE_SWEREF99TM	LONGITUDE_SWEREF99TM	OUT_OF_BOUNDS_RADIUS	WADEP	EU_CD	MEDIA	COMNT	OLD_SHARK_ID
179753	265651	PENNINGSKÄREN			5834.55	1701.27	58.5758	17.0212	6494591	617535	1200			Biota		
179755	265652	IDÖ			5740.06	1651.04	57.6677	16.8506	6393222	610391	1200			Biota		
179756	265653	GNÄGGEN			6256.78	1837.14	62.9463	18.619	6984772	683577	1200			Biota		
179758	265654	KLYKHOLMARNA			6022.25	1849.07	60.3708	18.8178	6698806	710481	1200			Biota		
179759	265655	STORGRUNDEN			6022.05	1848.40	60.3675	18.8066	6698404	709885	1200			Biota		
179760	265656	TIHÄLLSTEN			6131.40	1721.26	61.5234	17.3544	6823350	625220	1200			Biota		
179761	265657	RAUDE HUNDEN			5657.70	1821.14	56.9616	18.3523	6318112	703808	1200			Biota		
179762	265658	RUTE MISSLAUPER			5746.27	1905.17	57.7711	19.0862	6410561	742983	1200			Biota		
179763	265659	BYTTSANKORNA			5834.90	1717.73	58.5817	17.2955	6495758	633461	1200			Biota		
179764	265660	HANKSKÄREN			5832.87	1704.62	58.5478	17.077	6491570	620877	1200			Biota		
179765	265661	LERBERGSKNUVORNA			5934.27	1934.25	59.5711	19.5708	6612532	758108	1200			Biota		
179766	265662	NORRSKÅLE			5836.64	1721.97	58.6107	17.3661	6499128	637451	1200			Biota		
179767	265663	REMMAREN			5935.08	1934.15	59.5847	19.5691	6614037	757908	1200			Biota		
179768	265664	SKAKOBBEN			5859.13	1837.86	58.9855	18.631	6544106	708632	1200			Biota		
179769	265665	TORRBÅDAN			5923.67	1921.52	59.3945	19.3587	6592088	747432	1200			Biota		
179770	265666	ÖKOBBEN			5924.76	1928.59	59.4126	19.4765	6594544	753977	1200			Biota		
179771	265667	DIGERHUVUD			5758.96	1906.62	57.9826	19.1103	6434168	742983	1200			Biota		
179772	265668	KARTEN - HÄVRINGEN	HÄVRINGEN<or>KARTEN		5835.84	1719.39	58.5974	17.3232	6497560	635011	1200			Biota		
179773	265669	KREPPEL VATTUNGARNA			5841.39	1735.97	58.6898	17.5995	6508433	650665	1200			Biota		
179774	265670	STORA KÅVAN			5934.33	1922.97	59.5721	19.3828	6611927	747495	1200			Biota		
179775	265671	STORA  SKÄRET			5834.24	1711.08	58.5707	17.1847	6494318	627061	1200			Biota		
179776	265672	SUNNBÅDAN			5937.11	1933.38	59.6185	19.5564	6617746	756933	1200			Biota		
179777	265673	TORNBULLSHÄLLAN			5759.97	1921.54	57.9995	19.359	6436969	757552	1200			Biota		
179778	265674	ÄRTAN			5937.65	1930.87	59.6275	19.5145	6618585	754505	1200			Biota		
179779	265675	ÖSTERSKÄR			5918.40	1911.33	59.3067	19.1888	6581703	738411	1200			Biota		
179780	265676	INRE KARVASEN			5843.56	1755.79	58.726	17.9299	6513251	669631	1200			Biota		
179781	265677	MÅNSHÄLLORNA			6527.88	2246.51	65.4647	22.7752	7282485	859545	1200			Biota		
179782	265678	TRIDINGSSTEN			5937.36	1931.73	59.6226	19.5288	6618095	755347	1200			Biota		
179783	265679	KILLINGHOLM			5700.82	1811.82	57.0137	18.197	6323455	694099	1200			Biota		
179784	265680	KLUNTBROTTEN			6515.80	2157.61	65.2633	21.9601	7255728	824461	1200			Biota		
179785	265681	KLUNTKALLEN			6515.58	2156.88	65.2596	21.948	7255255	823944	1200			Biota		
179786	265682	LILLA KARSLSÖ			5718.76	1803.74	57.3126	18.0623	6356334	684429	1200			Biota		
179787	265683	OLSVENSASTENARNA			6513.40	2156.65	65.2233	21.9441	7251209	824208	1200			Biota		
179788	265684	BREDHÄLL			5730.38	1647.10	57.5064	16.785	6375164	606951	1200			Biota		
179789	265685	ÖLANDS SÖDRA UDDE			5611.53	1623.83	56.1921	16.3971	6228338	586698	1200			Biota		
179791	265686	SVARTBÅDARNA			5831.70	1710.77	58.5283	17.1795	6489589	626912	1200			Biota		
179792	265687	YTTRE KARVASEN			5842.79	1758.23	58.7131	17.9705	6511919	672044	1200			Biota		
179793	265688	TRAVARBULTEN			6014.33	1854.97	60.2388	18.9162	6684441	716775	1200			Biota		
179794	265689	FÄLLBÅDARNA			5823.66	1706.16	58.3944	17.1027	6474542	622907	1200			Biota		
179795	265690	MÄRKBÅDAN			5923.24	1922.94	59.3873	19.3823	6591375	748823	1200			Biota		
179796	265691	SKVALTAN			5840.85	1735.65	58.6808	17.5942	6507419	650396	1200			Biota		
179797	265692	SUNDBÅDARNA			5822.63	1706.01	58.3772	17.1001	6472623	622815	1200			Biota		
179798	265693	SVARTKOBBEN			5923.61	1923.52	59.3935	19.392	6592101	749328	1200			Biota		
179799	265694	GULA SKÄRET			5834.45	1710.57	58.5741	17.1761	6494680	626548	1200			Biota		
179800	265695	HORSSTEN			5918.37	1909.92	59.3062	19.1654	6581564	737084	1200			Biota		
179801	265696	LILLA GRISEN			5901.97	1840.63	59.0329	18.6772	6549524	710994	1200			Biota		
179802	265697	TIPP			5937.48	1931.00	59.6247	19.5166	6618282	754644	1200			Biota		
179803	265698	MORSKEN			5930.89	1905.31	59.5148	19.0885	6604493	731283	1200			Biota		
179804	265699	KÄLLSKÄREN			5833.83	1711.45	58.5639	17.1909	6493573	627446	1200			Biota		
179805	265700	SANKAN (N SUNDBÅDARNA)			5822.80	1705.97	58.38	17.0995	6472934	622770	1200			Biota		
179806	265701	SIMPGRUND			5842.20	1736.77	58.7034	17.6128	6509976	651376	1200			Biota		
179807	265702	STORE BÅDE			5710.20	1208.42	57.17	12.1404	6339932	327106	1200			Biota		
179808	265703	HÖGA ÖREN			5821.79	1705.65	58.3632	17.0942	6471054	622518	1200			Biota		
179809	265704	LÖNNBÅDAN			5844.05	1758.09	58.7341	17.9682	6514250	671807	1200			Biota		
179810	265705	SANKAN (S SVARTBÅDEN)			5831.31	1710.21	58.5219	17.1702	6488859	626393	1200			Biota		
179811	265706	LÅGLAND			5851.68	1816.16	58.8613	18.2693	6529214	688536	1200			Biota		
179812	265707	STÄNKBÅDAN			5924.32	1924.86	59.4053	19.4143	6593497	750505	1200			Biota		
179813	265708	TUMLAREN			5938.47	1931.76	59.6411	19.5294	6620155	755241	1200			Biota		
179814	265709	ÖSTERSKÅLE			5836.54	1722.43	58.609	17.3738	6498954	637905	1200			Biota		
179815	265710	KALKBÅDORNA			5925.27	1923.79	59.4212	19.3965	6595198	749379	1200			Biota		
179816	265711	STÅLSKÄRSBÅDAN			5925.34	1928.99	59.4223	19.4831	6595648	754278	1200			Biota		
179817	265712	LÅGAGRUNDEN			6022.13	1848.43	60.3688	18.8071	6698550	709904	1200			Biota		
179818	265713	HÄLL SYD NORR KOBBARNA			5936.92	1936.66	59.6154	19.611	6617614	760033	1200			Biota		
179819	265714	STÅNGSKÄR			5834.42	1713.25	58.5737	17.2208	6494721	629149	1200			Biota		
179820	265715	KLACKSTEN			5823.03	1708.11	58.3838	17.1351	6473422	624838	1200			Biota		
179821	265716	VALBÅDAN			5834.78	1716.90	58.5797	17.2816	6495507	632661	1200			Biota		
179822	265717	STORA BYTTAN			5835.11	1717.89	58.5852	17.2982	6496153	633605	1200			Biota		
179823	265718	LÖGAREN			6332.85	2000.53	63.5475	20.0088	7056336	748754	1200			Biota		
179824	265719	KUNGEN SYD			5726.77	1149.95	57.4462	11.8326	6371483	309935	1200			Biota		
179825	265720	ANGÖDROMMEN			5930.17	1858.98	59.5028	18.983	6602796	725399	1200			Biota		
179826	265721	HUMLORNA			5936.13	1935.81	59.6021	19.5968	6616080	759336	1200			Biota		
179827	265722	KOMETEN			5936.16	1923.15	59.6026	19.3859	6615330	747445	1200			Biota		
179828	265723	STORA KLÄMMET			5836.50	1720.73	58.6084	17.3455	6498830	636264	1200			Biota		
179829	265724	VÄSTERBÅDAN			6021.98	1846.48	60.3663	18.7747	6698169	708135	1200			Biota		
179830	265725	STORA GALTEN			5838.47	1717.53	58.6411	17.2921	6502362	633038	1200			Biota		
179831	265726	KROKNÄSAN			5858.24	1836.16	58.9707	18.6027	6542372	707095	1200			Biota		
179832	265727	ÖSTERÅSEN			6220.47	1734.03	62.3411	17.5671	6914818	632927	1200			Biota		
179833	265728	VIDBRÄNNAN			6538.12	2351.69	65.6353	23.8615	7308001	906852	1200			Biota		
179834	265729	LILLGRUND			6202.75	1739.86	62.0458	17.6643	6882148	639313	1200			Biota		
179835	265730	BONDGRUND			6137.07	1715.70	61.6179	17.2617	6833698	619926	1200			Biota		
179836	265731	ROXEN			5844.00	1801.40	58.7333	18.0233	6514307	675001	1200			Biota		
179837	265732	ST: OLOFSHÄLLAN			6128.12	1710.70	61.4687	17.1783	6816930	616062	1200			Biota		
179838	265733	KLACKEN			6022.04	1850.00	60.3673	18.8333	6698470	711359	1200			Biota		
179840	265735	SALTÅKER			5841.59	1739.34	58.6932	17.6557	6508935	653904	1200			Biota		
179841	265736	RUNSTEN			5640.10	1644.00	56.6683	16.7333	6281810	606225	1200			Biota		
179842	265737	MARAKALLEN			6516.88	2236.99	65.2813	22.6165	7261267	854705	1200			Biota		
179843	265738	TISTERÖRARNA			6542.53	2233.46	65.7088	22.5577	7308311	846256	1200			Biota		
179845	265739	SÄLUDDEN			5822.97	1917.67	58.3828	19.2945	6479350	751024	1200			Biota		
179846	265740	TORDMULSSTEN			5834.48	1713.37	58.5747	17.2228	6494833	629263	1200			Biota		
179847	265741	KARTEN			5834.82	1711.77	58.5803	17.1962	6495412	627693	1200			Biota		
179848	265742	GUDMUNDSKNALL			5842.08	1737.40	58.7013	17.6233	6509770	651995	1200			Biota		
179849	265743	KLACKSTENEN			5823.11	1708.52	58.3852	17.142	6473588	625236	1200			Biota		
179850	265744	SANKAN			5822.86	1706.16	58.381	17.1027	6473051	622952	1200			Biota		
179851	265745	MÄRKETSHÄLLEN			6018.92	1906.40	60.3153	19.1067	6693595	726778	1200			Biota		
179852	265746	MARSKÄR			5823.40	1705.00	58.39	17.0833	6474017	621790	1200			Biota		
179853	265747	SANDSÄNKAN			5818.77	1710.51	58.3128	17.1752	6465598	627436	1200			Biota		
179855	265748	DEGERSHUVUD			5555.70	1542.30	55.9283	15.705	6198327	544050	1200			Biota		
179856	265749	BJÄSSHÄLLAN			6528.53	2247.60	65.4755	22.7933	7283785	860231	1200			Biota		
179857	265750	INNERKULLEN			5801.72	1921.82	58.0287	19.3637	6440230	757617	1200			Biota		
179858	265751	UTBERGET			5904.37	1847.82	59.0728	18.797	6554351	717610	1200			Biota		
179859	265752	RYGGEN			5929.39	1914.68	59.4898	19.2447	6602267	740289	1200			Biota		
179860	265753	Ö SUNNBÅDAN	SUNNBÅDAN		5936.78	1938.20	59.613	19.6367	6617448	761498	1200			Biota		
179861	265754	LUNDHOLMSSTEN			6144.10	1729.50	61.735	17.4917	6847181	631616	1200			Biota		
179862	265755	KÄNNINGEN			6220.60	1733.80	62.3433	17.5633	6915059	632722	1200			Biota		
179863	265756	ABRAHAMSÄNG			5612.00	1557.00	56.2	15.95	6228745	558942	1200			Biota		
179864	265757	ANDERS EHRSKOBBEN			5925.67	1929.46	59.4278	19.491	6596290	754685	1200			Biota		
179865	265758	GRÖSSLINGARNA			5753.59	1126.75	57.8932	11.4458	6422358	289348	1200			Biota		
179866	265759	STORA DÖDSKÄR			5731.64	1143.62	57.5274	11.727	6380819	304040	1200			Biota		
179867	265760	S SMÅ DRAMMARNA		N_N_B_10	5855.16	1058.10	58.9194	10.9684	6538070	267923	1200			Biota		
179868	265761	STRIDDAN			5838.51	1110.57	58.6419	11.1761	6506501	278107	1200			Biota		
179869	265762	S LILLA DÖDSKÄR KOBBAR			5731.77	1143.40	57.5294	11.7233	6381057	303830	1200			Biota		
179870	265763	STORA HOLMEN GRÅ - VÄDERÖARNA	STORA HOLMEN GRÅ / VÄDERÖARNA		5835.52	1101.97	58.592	11.0329	6501440	269475	1200			Biota		
179871	265764	OTTENBY			5611.72	1624.13	56.1953	16.4022	6228699	587006	1200			Biota		
179872	265765	BÅDEFLUNA			5831.10	1110.95	58.5184	11.1826	6492742	277700	1200			Biota		
179873	265766	FJÄDERFLUNA MELLERSTA			5835.25	1101.55	58.5874	11.0259	6500955	269039	1200			Biota		
179874	265767	SOTESKÄRSSKÄREN			5825.41	1111.28	58.4235	11.188	6482169	277414	1200			Biota		
179875	265768	ORSKÄRS UNGAR			5800.12	1126.25	58.002	11.4375	6434482	289496	1200			Biota		
179876	265769	LILLA SOCKNA 2			5850.42	1100.42	58.8404	11.007	6529150	269616	1200			Biota		
179877	265770	HÖGA ULLE			5755.01	1128.12	57.9168	11.4687	6424906	290839	1200			Biota		
179878	265771	STENÅSA			5631.35	1638.45	56.5224	16.6409	6265434	600948	1200			Biota		
179879	265772	KRÅKAN - HALLANDS VÄDERÖ	KRÅKAN / HALLANDS VÄDERÖ		5627.48	1233.10	56.4581	12.5517	6259752	349132	1200			Biota		
179880	265773	MELLERSTA MANSKÄR			5834.10	1103.40	58.5684	11.0567	6498727	270700	1200			Biota		
179881	265774	Ö BREDA SKÄRET - ONSALA	Ö BREDA SKÄRET / ONSALA		5731.97	1144.32	57.5328	11.7386	6381392	304764	1200			Biota		
179882	265775	FÅRAHOLMARNA			5628.70	1609.79	56.4784	16.1631	6259929	571641	1200			Biota		
179883	265776	BONDEBROTTEN			5817.92	1117.09	58.2987	11.2848	6467971	282300	1200			Biota		
179884	265777	KUSKJAER			5858.75	1049.88	58.9792	10.8314	6545210	260457	1200			Biota		
179885	265778	LILLA SUNDSKÄR			5832.57	1103.48	58.5428	11.0579	6495885	270607	1200			Biota		
179886	265779	S ÖLANDSBRON GRYNNA			5639.67	1626.57	56.6612	16.4429	6280602	588445	1200			Biota		
179887	265780	KUNGEN MELLERSTA			5726.85	1149.91	57.4476	11.8318	6371639	309897	1200			Biota		
179888	265781	LILLERIBBA			5858.20	1051.96	58.97	10.866	6544064	262385	1200			Biota		
179889	265782	FJÄDERBROTTEN 5			5835.06	1101.45	58.5843	11.0241	6500610	268913	1200			Biota		
179890	265783	DELESKÄR			5834.88	1102.54	58.5813	11.0424	6500219	269957	1200			Biota		
179891	265784	TRANEBRÄKORNA SYDLIGAST			5727.43	1149.67	57.4571	11.8279	6372717	309709	1200			Biota		
179892	265785	LILLA MANSKÄR			5834.17	1103.86	58.5694	11.0644	6498821	271156	1200			Biota		
179893	265786	SKÅLHOLMEN			5832.55	1105.56	58.5424	11.0926	6495723	272621	1200			Biota		
179894	265787	TRINDA SKÄRET			5731.94	1144.75	57.5324	11.7459	6381323	305196	1200			Biota		
179895	265788	VÄSTRA SEGELSKÄR YTTRE			5846.63	1058.72	58.7772	10.9786	6522225	267559	1200			Biota		
179896	265789	FJÄDERBROTTEN 1			5834.72	1101.46	58.5786	11.0243	6499982	268885	1200	48		Biota		FIBX01
179897	265790	SMÅ TOBAKSSKÄREN NORRA			5835.35	1102.93	58.5891	11.0488	6501064	270381	1200			Biota		
179898	265791	MITTSKÄR NORRA UDDEN			5833.59	1103.09	58.5598	11.0516	6497793	270348	1200			Biota		
179899	265792	SÖ STORA TJÄLLESKÄR			5850.73	1102.37	58.8454	11.0396	6529602	271530	1200			Biota		
179900	265793	SJÄLÖREN - STORA KORSASKÄR	SJÄLÖREN / STORA KORSASKÄR		5607.75	1554.59	56.1292	15.9099	6220833	556557	1200			Biota		
179901	265794	LILLA TORGRIMMEN			5845.24	1106.24	58.754	11.1041	6519215	274656	1200			Biota		
179902	265795	S STORA TJÄLLESKÄR			5850.66	1102.19	58.8444	11.0366	6529499	271350	1200			Biota		
179903	265796	BOTTORP			5636.98	1616.68	56.6163	16.2781	6275411	578435	1200			Biota		
180630	265797	CENTRALBRON			5919.63	1803.69	59.3272	18.0615	6580487	674179	1200	3		"Biota;Vatten"		BPNS91
180631	265798	GRANFJÄRDEN 3			6018.12	1820.04	60.302	18.334	6689697	684212	1200			"Biota;Vatten"		GBAO05
180632	265799	GROPVIKEN			5820.67	1638.84	58.3445	16.6473	6468247	596427	1200	17		"Biota;Vatten"		BPNE41
180633	265800	HÖGGARNSFJÄRDEN			5944.50	1854.03	59.7416	18.9005	6629082	719173	1200			"Biota;Vatten"		
180634	265801	KATTEDALSFJÄRDEN			5808.52	1640.26	58.142	16.671	6445737	598373	1200	5		"Biota;Vatten"		BPNE42
180635	265802	S37 BERGSHAMRAVIKEN	BERGSHAMRAVIKEN<or>S37<or>S37 / BERGSHAMRAVIKEN		5937.28	1839.74	59.6213	18.6623	6614938	706537	1200	10		"Biota;Vatten"		BPST41
180636	265803	SKÄLDERVIKEN			5621.59	1234.51	56.3598	12.5751	6248765	350191	1200			"Biota;Vatten"		
180637	265804	N_N_B_3	N_n_B_3	N_N_B_3	5856.00	1054.24	58.9333	10.9039	6539842	264311	1200					
180638	265805	N_N_B_5	N_n_B_5	N_N_B_5	5856.72	1103.60	58.9454	11.06	6540650	273363	1200					
180639	265806	N_N_B_8	N_n_B_8	N_N_B_8	5855.38	1059.95	58.9231	10.9992	6538377	269717	1200					
180640	265807	N_N_B_10	N_n_B_10	N_N_B_10	5854.75	1057.39	58.9125	10.9566	6537352	267196	1200					
180641	265808	N KOSTERFJORDEN 6	N_KOSTERFJORDEN_6<or>N_Kosterfjorden_6	N_KOSTERFJORDEN_6	5854.39	1103.04	58.9065	11.0507	6536355	272571	1200					
180642	265809	N KOSTERFJORDEN 1	N_KOSTERFJORDEN_1<or>N_Kosterfjorden_1<or>Nord Kosterfj_01	N_KOSTERFJORDEN_1	5854.13	1105.19	58.9021	11.0865	6535745	274606	1200					
180643	265810	N KOSTERFJORDEN 4	N_KOSTERFJORDEN_4<or>N_Kosterfjorden_4	N_KOSTERFJORDEN_4	5852.89	1104.40	58.8815	11.0733	6533495	273709	1200					
180645	265811	S KOSTERFJORDEN 9	S_KOSTERFJORDEN_9<or>S_Kosterfjorden_9	S_KOSTERFJORDEN_9	5851.04	1105.77	58.8506	11.0962	6529984	274826	1200					
180646	200826	N_N_B_2	N_n_B_2	N_N_B_2	5851.59	1057.50	58.8598	10.9584	6531485	266947	1200					
180647	265812	SKAGERRAK UTSJÖ 2	SKAGERRAK UTSJÖ_2<or>Skagerrak utsjö_2<or>Skagerrak utsjö_02	SKAGERRAK UTSJÖ_2	5843.64	1039.98	58.7274	10.6663	6517807	249164	1200					
180648	265813	SYD KOSTER YTTRE KUST 8	SYD KOSTER YTTRE KUST_8<or>Syd Koster yttre kust_8<or>Syd Koster yttre kust_08	SYD KOSTER YTTRE KUST_8	5848.54	1105.00	58.809	11.0833	6525402	273816	1200					
180649	200827	S KOSTERFJORDEN 6	S_KOSTERFJORDEN_6<or>S_Kosterfjorden_6	S_KOSTERFJORDEN_6	5848.51	1106.83	58.8085	11.1138	6525247	275570	1200					
180650	265814	SYD KOSTER YTTRE KUST 4	SYD KOSTER YTTRE KUST_4<or>Syd Koster yttre kust_4<or>Syd Koster yttre kust_04	SYD KOSTER YTTRE KUST_4	5845.84	1101.22	58.7639	11.0204	6520603	269884	1200					
180651	265815	SYD KOSTER YTTRE KUST 7	SYD KOSTER YTTRE KUST_7<or>Syd Koster yttre kust_7<or>Syd Koster yttre kust_07	SYD KOSTER YTTRE KUST_7	5844.19	1101.35	58.7365	11.0225	6517547	269825	1200					
180652	265816	SYD KOSTER YTTRE KUST 2	SYD KOSTER YTTRE KUST_2<or>Syd Koster yttre kust_2<or>Syd Koster yttre kust_02	SYD KOSTER YTTRE KUST_2	5841.78	1105.77	58.6963	11.0962	6512820	273828	1200					
180653	265817	SYD KOSTER YTTRE KUST 3	SYD KOSTER YTTRE KUST_3<or>Syd Koster yttre kust_3<or>Syd Koster yttre kust_03	SYD KOSTER YTTRE KUST_3	5841.73	1100.48	58.6956	11.008	6513043	268715	6000					
180654	265818	SYD KOSTER YTTRE KUST 1	SYD KOSTER YTTRE KUST_1<or>Syd Koster yttre kust_1	SYD KOSTER YTTRE KUST_1	5838.99	1102.71	58.6498	11.0451	6507828	270562	1200					
180655	265819	SYD KOSTER YTTRE KUST 5	SYD KOSTER YTTRE KUST_5<or>Syd Koster yttre kust_5<or>Syd Koster yttre kust_05	SYD KOSTER YTTRE KUST_5	5839.39	1106.62	58.6564	11.1103	6508341	274385	1200					
180656	265820	SYD KOSTER YTTRE KUST 6	SYD KOSTER YTTRE KUST_6<or>Syd Koster yttre kust_6<or>Syd Koster yttre kust_06	SYD KOSTER YTTRE KUST_6	5837.06	1104.25	58.6176	11.0709	6504155	271849	1200					
180657	265821	FJÄLLBACKA 4	FJÄLLBACKA_4<or>Fjällbacka_4	FJÄLLBACKA_4	5836.83	1112.49	58.6139	11.2081	6503282	279788	1200					
180658	265822	FJÄLLBACKA INRE 10	FJÄLLBACKA_INRE_10<or>Fjällbacka_inre_10	FJÄLLBACKA_INRE_10	5838.12	1115.58	58.6354	11.2596	6505508	282909	1200					
180659	265823	FJÄLLBACKA INRE 4	FJÄLLBACKA_INRE_4<or>Fjällbacka_inre_4<or>Fjällbacka_inre_04	FJÄLLBACKA_INRE_4	5837.63	1115.73	58.6272	11.2621	6504587	283003	1200					
180660	265824	FJÄLLBACKA 2	FJÄLLBACKA_2<or>Fjällbacka_2	FJÄLLBACKA_2	5836.19	1111.29	58.6031	11.1882	6502153	278565	1200					
180661	265825	FJÄLLBACKA INRE 5	FJÄLLBACKA_INRE_5<or>Fjällbacka_inre_5<or>Fjällbacka_inre_05	FJÄLLBACKA_INRE_5	5835.49	1115.74	58.5915	11.2624	6500616	282798	1200					
180662	265826	FJÄLLBACKA INRE 9	FJÄLLBACKA_INRE_9<or>Fjällbacka_inre_9	FJÄLLBACKA_INRE_9	5834.33	1116.34	58.5721	11.2724	6498427	283259	1200					
180663	265827	FJÄLLBACKA INRE 2	FJÄLLBACKA_INRE_2<or>Fjällbacka_inre_2<or>Fjällbacka_inre_02	FJÄLLBACKA_INRE_2	5834.37	1115.58	58.5728	11.2597	6498548	282527	1200					
180664	265828	FJÄLLBACKA 9	FJÄLLBACKA_9<or>Fjällbacka_9	FJÄLLBACKA_9	5834.82	1114.08	58.5803	11.2346	6499466	281116	1200					
180665	265829	SKAGERRAK UTSJÖ 1	SKAGERRAK UTSJÖ_1<or>Skagerrak utsjö_1<or>Skagerrak utsjö_01	SKAGERRAK UTSJÖ_1	5829.22	1036.37	58.487	10.6062	6491306	243937	1200					
180666	265830	FJÄLLBACKA 5	FJÄLLBACKA_5<or>Fjällbacka_5	FJÄLLBACKA_5	5833.07	1111.95	58.5512	11.1992	6496340	278873	1200					
180667	265831	HAMBURGSUND 1	HAMBURGSUND_1<or>Hamburgsund_1<or>Hamburgsund_01	HAMBURGSUND_1	5832.46	1114.46	58.541	11.241	6495066	281240	1200					
180668	265832	HAMBURGSUND 3	HAMBURGSUND_3<or>Hamburgsund_3<or>Hamburgsund_03	HAMBURGSUND_3	5832.15	1114.63	58.5358	11.2438	6494482	281371	2000					
180669	265833	HAMBURGSUND 9	HAMBURGSUND_9<or>Hamburgsund_9	HAMBURGSUND_9	5831.70	1115.07	58.5283	11.2512	6493625	281756	1200					
180670	265834	HAMBURGSUND 5	HAMBURGSUND_5<or>Hamburgsund_5<or>Hamburgsund_05	HAMBURGSUND_5	5831.57	1115.46	58.5261	11.2576	6493362	282116	1200					
180671	265835	HAMBURGSUND 7	HAMBURGSUND_7<or>Hamburgsund_7	HAMBURGSUND_7	5831.87	1116.38	58.5312	11.2731	6493873	283045	1200					
180672	265836	SKAGERRAK UTSJÖ 3	SKAGERRAK UTSJÖ_3<or>Skagerrak utsjö_3<or>Skagerrak utsjö_03	SKAGERRAK UTSJÖ_3	5824.11	1053.71	58.4019	10.8952	6480780	260183	1200					
180673	265837	KUNGSHAMN N 1	KUNGSHAMN_N_1<or>Kungshamn_n_1<or>Kungshamn N_01	KUNGSHAMN_N_1	5823.25	1113.95	58.3875	11.2325	6478022	279789	1200					
180674	265838	KUNGSHAMN N 11	KUNGSHAMN_N_11<or>Kungshamn_n_11	KUNGSHAMN_N_11	5822.98	1114.01	58.383	11.2334	6477522	279816	1200					
180675	265839	KUNGSHAMN N 12	KUNGSHAMN_N_12<or>Kungshamn_n_12	KUNGSHAMN_N_12	5822.96	1113.57	58.3826	11.2262	6477501	279392	2000					
180676	265840	KUNGSHAMN N 2	KUNGSHAMN_N_2<or>Kungshamn_n_2<or>Kungshamn N_02	KUNGSHAMN_N_2	5823.15	1114.52	58.3859	11.242	6477810	280331	1200					
180677	265841	KUNGSHAMN N 4	KUNGSHAMN_N_4<or>Kungshamn_n_4<or>Kungshamn N_04	KUNGSHAMN_N_4	5823.32	1114.32	58.3886	11.2387	6478128	280159	1200					
180678	265842	KUNGSHAMN S 1	KUNGSHAMN_S_1<or>Kungshamn_s_1<or>Kungshamn S_01	KUNGSHAMN_S_1	5821.00	1113.67	58.35	11.2279	6473861	279284	1200					
180679	265843	KUNGSHAMN S 3	KUNGSHAMN_S_3<or>Kungshamn_s_3<or>Kungshamn S_03	KUNGSHAMN_S_3	5822.04	1114.42	58.3674	11.2403	6475758	280117	1200					
180680	265844	KUNGSHAMN S 5	KUNGSHAMN_S_5<or>Kungshamn_s_5<or>Kungshamn S_05	KUNGSHAMN_S_5	5821.11	1115.17	58.3518	11.2528	6473990	280754	1200					
180681	265845	KUNGSHAMN S 7	KUNGSHAMN_S_7<or>Kungshamn_s_7	KUNGSHAMN_S_7	5820.24	1114.23	58.3374	11.2372	6472431	279751	1200					
180682	265846	KUNGSHAMN S 9	KUNGSHAMN_S_9<or>Kungshamn_s_9	KUNGSHAMN_S_9	5820.37	1115.07	58.3395	11.2511	6472622	280579	1200					
180683	265847	BROFJORDEN 2	BROFJORDEN_2<or>Brofjorden_2<or>Brofjorden_02	Brofjorden 2	5821.67	1125.70	58.3612	11.4284	6474469	291075	1200					
180684	265848	BROFJORDEN 3	BROFJORDEN_3<or>Brofjorden_3<or>Brofjorden_03	Brofjorden 3	5822.13	1125.50	58.3688	11.425	6475330	290923	1200					
180685	265849	BROFJORDEN 4	BROFJORDEN_4<or>Brofjorden_4<or>Brofjorden_04	Brofjorden 4	5821.42	1125.38	58.357	11.4229	6474023	290733	1200					
180686	265850	BROFJORDEN 5	BROFJORDEN_5<or>Brofjorden_5<or>Brofjorden_05	Brofjorden 5	5821.22	1124.69	58.3536	11.4114	6473684	290040	1200					
180687	265851	BROFJORDEN 6	BROFJORDEN_6<or>Brofjorden_6	Brofjorden 6	5820.25	1123.44	58.3375	11.3907	6471950	288731	1200					
180688	265852	BROFJORDEN 7	BROFJORDEN_7<or>Brofjorden_7	Brofjorden 7	5819.01	1123.26	58.3169	11.3876	6469671	288429	1200					
180689	265853	BROFJORDEN 8	BROFJORDEN_8<or>Brofjorden_8	Brofjorden 8	5819.85	1122.66	58.3308	11.3776	6471251	287927	1200					
180690	265854	BROFJORDEN 9	BROFJORDEN_9<or>Brofjorden_9	Brofjorden_9	5819.33	1123.67	58.3221	11.3945	6470233	288864	1200					
180691	265855	LYSEKIL YTTRE KUST 2	LYSEKIL YTTRE KUST_2<or>Lysekil yttre kust_2<or>Lysekil yttre kust_02	LYSEKIL YTTRE KUST_2	5817.78	1113.99	58.2963	11.2332	6467878	279261	1200					
180692	265856	LYSEKIL YTTRE KUST 5	LYSEKIL YTTRE KUST_5<or>Lysekil yttre kust_5<or>Lysekil yttre kust_05	LYSEKIL YTTRE KUST_5	5818.42	1119.45	58.307	11.3241	6468773	284651	1200					
